IfcRelAssignsToGroup,278
IfcRelAssignsToGroupByFactor,1248
IfcRelAssignsToProcess,249
IfcRelAssignsToProduct,309
IfcRelAssignsToResource,9
IfcRelAssociates,308
IfcRelAssociatesApproval,342
IfcRelAssociatesClassification,343
IfcRelAssociatesConstraint,711
IfcRelAssociatesDocument,307
IfcRelAssociatesLibrary,522
IfcRelAssociatesMaterial,497
IfcRelConnects,16
IfcRelConnectsElements,312
IfcRelConnectsPathElements,668
IfcRelConnectsPortToElement,633
IfcRelConnectsPorts,215
IfcRelConnectsStructuralActivity,211
IfcRelConnectsStructuralMember,321
IfcRelConnectsWithEccentricity,322
IfcRelConnectsWithRealizingElements,313
IfcRelContainedInSpatialStructure,559
IfcRelCoversBldgElements,24
IfcRelCoversSpaces,17
IfcRelDeclares,1249
IfcRelDecomposes,306
IfcRelDefines,207
IfcRelDefinesByObject,1250
IfcRelDefinesByProperties,247
IfcRelDefinesByTemplate,1251
IfcRelDefinesByType,206
IfcRelFillsElement,563
IfcRelFlowControlElements,360
IfcRelInterferesElements,1252
IfcRelNests,305
IfcRelProjectsElement,311
IfcRelReferencedInSpatialStructure,455
IfcRelSequence,490
IfcRelServicesBuildings,600
IfcRelSpaceBoundary,15
IfcRelSpaceBoundary1stLevel,1253
IfcRelSpaceBoundary2ndLevel,1254
IfcRelVoidsElement,496
IfcRelationship,11
IfcReparametrisedCompositeCurveSegment,1255
IfcRepresentation,87
IfcRepresentationContext,378
IfcRepresentationItem,31
IfcRepresentationMap,95
IfcResource,158
IfcResourceApprovalRelationship,1256
IfcResourceConstraintRelationship,1257
IfcResourceLevelRelationship,1258
IfcResourceTime,1259
IfcRevolvedAreaSolid,515
IfcRevolvedAreaSolidTapered,1260
IfcRightCircularCone,703
IfcRightCircularCylinder,704
IfcRoof,347
IfcRoofType,1261
IfcRoot,12
IfcRoundedRectangleProfileDef,106
IfcSIUnit,164
IfcSanitaryTerminal,1262
IfcSanitaryTerminalType,435
IfcSchedulingTime,1263
IfcSeamCurve,1325
IfcSectionProperties,184
IfcSectionReinforcementProperties,508
IfcSectionedSpine,300
IfcSensor,1264
IfcSensorType,375
IfcShadingDevice,1265
IfcShadingDeviceType,1266
IfcShapeAspect,665
IfcShapeModel,89
IfcShapeRepresentation,664
IfcShellBasedSurfaceModel,235
IfcSimpleProperty,4
IfcSimplePropertyTemplate,1267
IfcSite,349
IfcSlab,99
IfcSlabElementedCase,1268
IfcSlabStandardCase,1269
IfcSlabType,381
IfcSlippageConnectionCondition,638
IfcSolarDevice,1270
IfcSolarDeviceType,1271
IfcSolidModel,150
IfcSpace,454
IfcSpaceHeater,1272
IfcSpaceHeaterType,59
IfcSpaceType,529
IfcSpatialElement,1273
IfcSpatialElementType,1274
IfcSpatialStructureElement,170
IfcSpatialStructureElementType,530
IfcSpatialZone,1275
IfcSpatialZoneType,1276
IfcSphere,706
IfcSphericalSurface,1326
IfcStackTerminal,1277
IfcStackTerminalType,476
IfcStair,346
IfcStairFlight,25
IfcStairFlightType,525
IfcStairType,1278
IfcStructuralAction,40
IfcStructuralActivity,41
IfcStructuralAnalysisModel,230
IfcStructuralConnection,265
IfcStructuralConnectionCondition,639
IfcStructuralCurveAction,1279
IfcStructuralCurveConnection,534
IfcStructuralCurveMember,224
IfcStructuralCurveMemberVarying,227
IfcStructuralCurveReaction,1280
IfcStructuralItem,226
IfcStructuralLinearAction,463
IfcStructuralLoad,38
IfcStructuralLoadCase,1281
IfcStructuralLoadConfiguration,1282
IfcStructuralLoadGroup,573
IfcStructuralLoadLinearForce,419
IfcStructuralLoadOrResult,1283
IfcStructuralLoadPlanarForce,174
IfcStructuralLoadSingleDisplacement,289
IfcStructuralLoadSingleDisplacementDistortion,290
IfcStructuralLoadSingleForce,119
IfcStructuralLoadSingleForceWarping,393
IfcStructuralLoadStatic,37
IfcStructuralLoadTemperature,36
IfcStructuralMember,225
IfcStructuralPlanarAction,39
IfcStructuralPointAction,356
IfcStructuralPointConnection,533
IfcStructuralPointReaction,354
IfcStructuralReaction,355
IfcStructuralResultGroup,532
IfcStructuralSurfaceAction,1284
IfcStructuralSurfaceConnection,264
IfcStructuralSurfaceMember,420
IfcStructuralSurfaceMemberVarying,421
IfcStructuralSurfaceReaction,1285
IfcStyleModel,163
IfcStyledItem,56
IfcStyledRepresentation,162
IfcSubContractResource,594
IfcSubContractResourceType,1286
IfcSubedge,487
IfcSurface,111
IfcSurfaceCurve,1327
IfcSurfaceCurveSweptAreaSolid,480
IfcSurfaceFeature,1287
IfcSurfaceOfLinearExtrusion,256
IfcSurfaceOfRevolution,109
IfcSurfaceReinforcementArea,1288
IfcSurfaceStyle,260
IfcSurfaceStyleLighting,117
IfcSurfaceStyleRefraction,636
IfcSurfaceStyleRendering,317
IfcSurfaceStyleShading,316
IfcSurfaceStyleWithTextures,392
IfcSurfaceTexture,722
IfcSweptAreaSolid,239
IfcSweptDiskSolid,547
IfcSweptDiskSolidPolygonal,1289
IfcSweptSurface,110
IfcSwitchingDevice,1290
IfcSwitchingDeviceType,153
IfcSystem,229
IfcSystemFurnitureElement,1291
IfcSystemFurnitureElementType,422
IfcTShapeProfileDef,671
IfcTable,377
IfcTableColumn,1292
IfcTableRow,661
IfcTank,1293
IfcTankType,619
IfcTask,72
IfcTaskTime,1294
IfcTaskTimeRecurring,1295
IfcTaskType,1296
IfcTelecomAddress,553
IfcTendon,261
IfcTendonAnchor,675
IfcTendonAnchorType,1297
IfcTendonType,1298
IfcTessellatedFaceSet,1299
IfcTessellatedItem,1300
IfcTextLiteral,29
IfcTextLiteralWithExtent,426
IfcTextStyle,427
IfcTextStyleFontModel,503
IfcTextStyleForDefinedFont,611
IfcTextStyleTextModel,581
IfcTextureCoordinate,732
IfcTextureCoordinateGenerator,733
IfcTextureMap,734
IfcTextureVertex,735
IfcTextureVertexList,1301
IfcTimePeriod,1302
IfcTimeSeries,418
IfcTimeSeriesValue,35
IfcTopologicalRepresentationItem,84
IfcTopologyRepresentation,88
IfcToroidalSurface,1328
IfcTransformer,1303
IfcTransformerType,549
IfcTransportElement,416
IfcTransportElementType,475
IfcTrapeziumProfileDef,561
IfcTriangulatedFaceSet,1304
IfcTrimmedCurve,143
IfcTubeBundle,1305
IfcTubeBundleType,138
IfcTypeObject,42
IfcTypeProcess,1306
IfcTypeProduct,43
IfcTypeResource,1307
IfcUShapeProfileDef,670
IfcUnitAssignment,245
IfcUnitaryControlElement,1308
IfcUnitaryControlElementType,1309
IfcUnitaryEquipment,1310
IfcUnitaryEquipmentType,234
IfcValve,1311
IfcValveType,465
IfcVector,652
IfcVertex,520
IfcVertexLoop,244
IfcVertexPoint,521
IfcVibrationIsolator,1312
IfcVibrationIsolatorType,137
IfcVirtualElement,168
IfcVirtualGridIntersection,589
IfcVoidingFeature,1313
IfcWall,452
IfcWallElementedCase,1314
IfcWallStandardCase,453
IfcWallType,282
IfcWasteTerminal,1315
IfcWasteTerminalType,295
IfcWindow,667
IfcWindowLiningProperties,252
IfcWindowPanelProperties,96
IfcWindowStandardCase,1316
IfcWindowStyle,345
IfcWindowType,1317
IfcWorkCalendar,1318
IfcWorkControl,185
IfcWorkPlan,187
IfcWorkSchedule,186
IfcWorkTime,1319
IfcZShapeProfileDef,528
IfcZone,669
IfcAlignment,1330
IfcAlignment2DHorizontal,1332
IfcAlignment2DHorizontalSegment,1333
IfcAlignment2DSegment,1334
IfcAlignment2DVerSegCircularArc,1335
IfcAlignment2DVerSegLine,1336
IfcAlignment2DVerSegParabolicArc,1337
IfcAlignment2DVertical,1338
IfcAlignment2DVerticalSegment,1339
IfcAlignmentCurve,1347
IfcCircularArcSegment2D,1340
IfcCurveSegment2D,1342
IfcDistanceExpression,1348
IfcLineSegment2D,1343
IfcLinearPlacement,1349
IfcLinearPositioningElement,1350
IfcOffsetCurveByDistances,1351
IfcOrientationExpression,1352
IfcPositioningElement,1331
IfcReferent,1353
IfcSectionedSolid,1354
IfcSectionedSolidHorizontal,1355
IfcTransitionCurveSegment2D,1356
IfcTriangulatedIrregularNetwork,1357
