IfcStructuralCurveConnection,534
IfcStructuralCurveMember,224
IfcStructuralCurveMemberVarying,227
IfcStructuralItem,226
IfcStructuralLinearAction,463
IfcStructuralLinearActionVarying,464
IfcStructuralLoad,38
IfcStructuralLoadGroup,573
IfcStructuralLoadLinearForce,419
IfcStructuralLoadPlanarForce,174
IfcStructuralLoadSingleDisplacement,289
IfcStructuralLoadSingleDisplacementDistortion,290
IfcStructuralLoadSingleForce,119
IfcStructuralLoadSingleForceWarping,393
IfcStructuralLoadStatic,37
IfcStructuralLoadTemperature,36
IfcStructuralMember,225
IfcStructuralPlanarAction,39
IfcStructuralPlanarActionVarying,357
IfcStructuralPointAction,356
IfcStructuralPointConnection,533
IfcStructuralPointReaction,354
IfcStructuralProfileProperties,683
IfcStructuralReaction,355
IfcStructuralResultGroup,532
IfcStructuralSteelProfileProperties,692
IfcStructuralSurfaceConnection,264
IfcStructuralSurfaceMember,420
IfcStructuralSurfaceMemberVarying,421
IfcStructuredDimensionCallout,752
IfcStyleModel,163
IfcStyledItem,56
IfcStyledRepresentation,162
IfcSubContractResource,594
IfcSubedge,487
IfcSurface,111
IfcSurfaceCurveSweptAreaSolid,480
IfcSurfaceOfLinearExtrusion,256
IfcSurfaceOfRevolution,109
IfcSurfaceStyle,260
IfcSurfaceStyleLighting,117
IfcSurfaceStyleRefraction,636
IfcSurfaceStyleRendering,317
IfcSurfaceStyleShading,316
IfcSurfaceStyleWithTextures,392
IfcSurfaceTexture,722
IfcSweptAreaSolid,239
IfcSweptDiskSolid,547
IfcSweptSurface,110
IfcSwitchingDeviceType,153
IfcSymbolStyle,729
IfcSystem,229
IfcSystemFurnitureElementType,422
IfcTShapeProfileDef,671
IfcTable,377
IfcTableRow,661
IfcTankType,619
IfcTask,72
IfcTelecomAddress,553
IfcTendon,261
IfcTendonAnchor,675
IfcTerminatorSymbol,743
IfcTextLiteral,29
IfcTextLiteralWithExtent,426
IfcTextStyle,427
IfcTextStyleFontModel,503
IfcTextStyleForDefinedFont,611
IfcTextStyleTextModel,581
IfcTextStyleWithBoxCharacteristics,730
IfcTextureCoordinate,732
IfcTextureCoordinateGenerator,733
IfcTextureMap,734
IfcTextureVertex,735
IfcThermalMaterialProperties,720
